step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1690,2021-10-20,-0.001093692872499981,-0.0009386340752902757,-0.0013914242470858533,-0.0008663456781606264
1695,2021-10-27,-0.0010547166761026414,-0.0009255438101038496,-0.0012721660522932387,-0.0008338587219425814
1700,2021-11-03,-0.0010530031382074937,-0.0009768332508284256,-0.0012055058877711137,-0.0008545440549600535
1705,2021-11-10,-0.0011466720621705181,-0.0010923795126278903,-0.0012942429580203318,-0.00100988108296108
1710,2021-11-17,-0.0009819841911572241,-0.001021129637476399,-0.0012118258150632722,-0.0007807526724929597
1715,2021-11-24,-0.0009511279209571879,-0.0010437300473288118,-0.0012293183242223827,-0.000685195941389902
1720,2021-12-02,-0.0007734753046182109,-0.001402613634390699,-0.0019408321984603022,-0.0003012552244480701
1725,2021-12-09,0.0002976283872647767,-0.00044189658867770164,-0.0022663434271375073,0.0011165440587850388
1730,2021-12-16,3.814194310287556e-05,3.9258440894118024e-05,-0.002021113763825331,0.0014572604661254609
1735,2021-12-23,-7.950177928747806e-05,0.0006443866132315279,-0.001447565833643755,0.0012970994340774562
1740,2021-12-31,-0.00014140877266156677,0.0006910431894588831,-0.0010628073948696793,0.0011526769953350627
1745,2022-01-07,-0.0002353956595176428,-0.000396306781105817,-0.0005014366992465739,0.0012505749302512328
1750,2022-01-14,-0.00023223082839578192,0.00010803281278560688,-0.00024266321684724096,0.0013960522303551478
1755,2022-01-24,0.0004466986076328018,0.0008430937634444501,0.00016539720648303777,0.002184598810525569
1760,2022-01-31,0.0004722062936660606,0.0027227596149271634,0.001224707198136098,0.002142952371999979
1765,2022-02-07,-0.00025456384390571443,0.004363153857317912,0.003170991499002308,0.0014989197317984329
1770,2022-02-14,-0.00016685320929110792,0.005402660149880133,0.004894242500404748,0.0018421100131318627
1775,2022-02-22,0.0008147495942917613,0.005767934708003024,0.005868137296177274,0.0026917193730857263
1780,2022-03-01,0.0004725060722601285,0.0058226436439938745,0.007022714991167857,0.002515516699461635
1785,2022-03-08,0.0004242534728365316,0.005377131986138969,0.007773138038280645,0.0026381981431382664
1790,2022-03-15,0.002564967380176234,0.00701539903678366,0.008543770563380725,0.004357077270942777
1795,2022-03-22,0.0029023415963512467,0.0072597926375575885,0.008802433322085227,0.004765634417444322
1800,2022-03-29,0.002700781167792027,0.0068560530497302746,0.008518227991070016,0.00437299059846734
1805,2022-04-05,0.0023501866264870937,0.006075298080743738,0.008292797706304339,0.0038646163568510175
1810,2022-04-12,0.0021529026391672854,0.005581689491691239,0.007913171114519758,0.0035361955513592983
1815,2022-04-20,0.0021585677769380683,0.005448172007866403,0.007462484556886521,0.00346321640881571
1820,2022-04-27,0.00332830077967811,0.00585061949718996,0.007184749282171734,0.004810822126014412
1825,2022-05-04,0.003668658565005668,0.009650178697166235,0.00834272409566651,0.00455111578532792
1830,2022-05-11,0.00559032867067553,0.013277562575490722,0.011319951319689209,0.0051336528774983455
1835,2022-05-18,0.005515362539523914,0.013615725924975659,0.014180137159063987,0.005705634504266636
1840,2022-05-25,0.004581458696005543,0.012351392412481644,0.012838330811700821,0.004783325953617138
1845,2022-06-02,0.0040140640931499725,0.01143879856995681,0.013191283943530849,0.004382598172419932
1850,2022-06-09,0.003486255930939686,0.010440765670882047,0.012516032518104554,0.0038582101487337804
1855,2022-06-16,0.004057605632590293,0.011503729759279236,0.013505538864341837,0.004556577955171487
1860,2022-06-24,0.003988373228683659,0.011245322383126512,0.012824138633393607,0.004230323542296576
1865,2022-07-01,0.0042883785911638226,0.01014374960048189,0.01179647251426379,0.004599170674809239
1870,2022-07-11,0.003999112211938034,0.009102630645058727,0.011002342339263903,0.004513991691592929
1875,2022-07-18,0.0035450856959207853,0.008081677380069447,0.009914638451767521,0.0039197424863898185
1880,2022-07-25,0.0033716830051171067,0.007120921831089456,0.009080774346651353,0.004045916287263931
1885,2022-08-01,0.0031146705055006864,0.006927259886882205,0.008316861959386267,0.0037827305833955565
1890,2022-08-08,0.0026668696612888766,0.006498932015232637,0.007435245635403136,0.00310668259541811
1895,2022-08-15,0.0024211659453558187,0.005636301229639065,0.0068014273800288344,0.002835336987972302
1900,2022-08-22,0.001928260395604932,0.004749967708794439,0.006184228657777851,0.0022796552595878423
1905,2022-08-29,0.0011968140192862861,0.00434271609340116,0.0058115222985985855,0.001291262970046208
1910,2022-09-06,0.0011451256877379348,0.0039870381075947006,0.005106331629212006,0.0012010263457831842
1915,2022-09-13,0.002201357584786417,0.003438257272215506,0.005071421997150104,0.0035186604454754966
1920,2022-09-20,0.002340685538224033,0.003277692326509856,0.004510771771020796,0.003383373725073966
1925,2022-09-27,0.0020465196956958036,0.003128532909934693,0.004307268669408022,0.0030368400269901604
1930,2022-10-04,0.0020365654226576434,0.0029369438231985684,0.0050103969541219415,0.0031762488642202613
1935,2022-10-11,0.001587498423285864,0.0038293949909116135,0.00551396416315254,0.002191724610817613
1940,2022-10-18,0.0015449484680082398,0.004502039528210396,0.005818827862170093,0.002275185335860245
